DT,ts_code,trade_date,OPEN,CLOSE,HIGH,LOW,pre_close,change,pct_chg,swing,vol
2016-05-06,SPTSX,20160506,658.25,668.94,668.97,658.25,657.13,11.81,1.8,1.63,66222.0
2016-05-09,SPTSX,20160509,665.72,657.42,666.18,656.82,668.94,-11.52,-1.72,1.4,60038.0
2016-05-10,SPTSX,20160510,657.64,661.1,661.95,656.06,657.42,3.68,0.56,0.9,67152.0
2016-05-11,SPTSX,20160511,664.33,669.48,670.64,664.33,661.1,8.38,1.27,0.95,72726.0
2016-05-12,SPTSX,20160512,676.26,673.59,677.78,672.89,669.48,4.11,0.61,0.73,79275.0
2016-05-13,SPTSX,20160513,675.05,679.68,679.75,674.58,673.59,6.09,0.9,0.77,75146.0
2016-05-16,SPTSX,20160516,683.1,686.41,689.09,683.1,679.68,6.73,0.99,0.88,85534.0
2016-05-17,SPTSX,20160517,688.27,686.17,689.3,683.15,686.41,-0.24,-0.03,0.9,88591.0
2016-05-18,SPTSX,20160518,683.8,674.25,684.77,674.13,686.17,-11.92,-1.74,1.55,88204.0
2016-05-19,SPTSX,20160519,673.3,678.23,678.26,669.85,674.25,3.98,0.59,1.25,93492.0
2016-05-20,SPTSX,20160520,681.41,686.14,686.14,680.7,678.23,7.91,1.17,0.8,70629.0
2016-05-24,SPTSX,20160524,686.29,675.31,686.77,674.59,686.14,-10.83,-1.58,1.78,79931.0
2016-05-25,SPTSX,20160525,673.97,677.08,677.63,669.04,675.31,1.77,0.26,1.27,81328.0
2016-05-26,SPTSX,20160526,681.66,679.93,685.04,678.34,677.08,2.85,0.42,0.99,65834.0
2016-05-27,SPTSX,20160527,680.39,668.54,680.39,667.24,679.93,-11.39,-1.68,1.93,63676.0
2016-05-30,SPTSX,20160530,668.2,670.42,672.62,668.2,668.54,1.88,0.28,0.66,45906.0
2016-05-31,SPTSX,20160531,671.68,678.09,679.14,669.96,670.42,7.67,1.14,1.37,74762.0
2016-06-01,SPTSX,20160601,678.55,676.02,679.85,672.35,678.09,-2.07,-0.31,1.11,63129.0
2016-06-02,SPTSX,20160602,675.48,678.33,679.17,675.48,676.02,2.31,0.34,0.55,75622.0
2016-06-03,SPTSX,20160603,683.46,693.72,693.72,683.46,678.33,15.39,2.27,1.51,88523.0
2016-06-06,SPTSX,20160606,698.22,702.59,702.59,697.36,693.72,8.87,1.28,0.75,90907.0
2016-06-07,SPTSX,20160607,702.85,701.04,704.53,700.27,702.59,-1.55,-0.22,0.61,82530.0
2016-06-08,SPTSX,20160608,709.15,711.37,714.33,709.15,701.04,10.33,1.47,0.74,137769.0
2016-06-09,SPTSX,20160609,712.09,720.17,720.8,711.79,711.37,8.8,1.24,1.27,94725.0
2016-06-10,SPTSX,20160610,720.76,715.59,723.33,714.4,720.17,-4.58,-0.64,1.24,91310.0
2016-06-13,SPTSX,20160613,715.58,715.87,721.9,714.4,715.59,0.28,0.04,1.05,87600.0
2016-06-14,SPTSX,20160614,716.55,707.75,717.02,707.54,715.87,-8.12,-1.13,1.32,56013.0
2016-06-15,SPTSX,20160615,711.11,714.01,715.52,709.54,707.75,6.26,0.88,0.84,66092.0
2016-06-16,SPTSX,20160616,714.23,709.41,721.91,708.14,714.01,-4.6,-0.64,1.93,79474.0
2016-06-17,SPTSX,20160617,712.88,715.36,715.59,710.44,709.41,5.95,0.84,0.73,63506.0
2016-06-20,SPTSX,20160620,715.73,715.4,715.73,711.74,715.36,0.04,0.01,0.56,69555.0
2016-06-21,SPTSX,20160621,712.77,708.23,713.98,706.28,715.4,-7.17,-1.0,1.08,53028.0
2016-06-22,SPTSX,20160622,708.48,708.52,709.84,706.31,708.23,0.29,0.04,0.5,51608.0
2016-06-23,SPTSX,20160623,709.07,710.22,710.75,707.3,708.52,1.7,0.24,0.49,57389.0
2016-06-24,SPTSX,20160624,716.25,710.79,716.25,709.74,710.22,0.57,0.08,0.92,78787.0
2016-06-27,SPTSX,20160627,711.98,702.85,714.2,697.47,710.79,-7.94,-1.12,2.35,71793.0
2016-06-28,SPTSX,20160628,703.43,707.25,708.9,701.95,702.85,4.4,0.63,0.99,61116.0
2016-06-29,SPTSX,20160629,710.51,721.1,721.1,710.51,707.25,13.85,1.96,1.5,74308.0
2016-06-30,SPTSX,20160630,720.14,730.44,730.72,720.14,721.1,9.34,1.3,1.47,72902.0
2016-07-04,SPTSX,20160704,740.39,747.82,748.03,740.39,730.44,17.38,2.38,1.05,86821.0
2016-07-05,SPTSX,20160705,745.74,750.09,750.47,744.61,747.82,2.27,0.3,0.78,89628.0
2016-07-06,SPTSX,20160706,752.63,757.65,757.84,751.85,750.09,7.56,1.01,0.8,84846.0
2016-07-07,SPTSX,20160707,756.94,747.79,756.94,746.96,757.65,-9.86,-1.3,1.32,69729.0
2016-07-08,SPTSX,20160708,747.54,752.12,752.68,743.56,747.79,4.33,0.58,1.22,61063.0
2016-07-11,SPTSX,20160711,754.89,759.15,762.07,754.52,752.12,7.03,0.93,1.0,86191.0
2016-07-12,SPTSX,20160712,756.61,749.59,757.55,749.01,759.15,-9.56,-1.26,1.12,72403.0
2016-07-13,SPTSX,20160713,753.5,757.69,757.69,753.5,749.59,8.1,1.08,0.56,82555.0
2016-07-14,SPTSX,20160714,755.11,764.96,765.31,752.88,757.69,7.27,0.96,1.64,88405.0
2016-07-15,SPTSX,20160715,765.64,766.36,768.18,763.46,764.96,1.4,0.18,0.62,65874.0
2016-07-18,SPTSX,20160718,766.26,763.74,768.2,761.52,766.36,-2.62,-0.34,0.87,71714.0
2016-07-19,SPTSX,20160719,766.4,768.62,768.72,765.6,763.74,4.88,0.64,0.41,84403.0
2016-07-20,SPTSX,20160720,765.57,754.76,765.57,754.37,768.62,-13.86,-1.8,1.46,74333.0
2016-07-21,SPTSX,20160721,756.7,766.2,766.82,756.43,754.76,11.44,1.52,1.38,83806.0
2016-07-22,SPTSX,20160722,768.2,769.97,770.52,767.31,766.2,3.77,0.49,0.42,66610.0
2016-07-25,SPTSX,20160725,770.94,766.34,772.2,765.24,769.97,-3.63,-0.47,0.9,68658.0
2016-07-26,SPTSX,20160726,766.88,770.91,771.12,766.53,766.34,4.57,0.6,0.6,69374.0
2016-07-27,SPTSX,20160727,772.91,781.71,781.71,772.78,770.91,10.8,1.4,1.16,80799.0
2016-07-28,SPTSX,20160728,784.19,784.95,788.84,783.3,781.71,3.24,0.41,0.71,78727.0
2016-07-29,SPTSX,20160729,787.81,796.17,796.17,787.81,784.95,11.22,1.43,1.07,75614.0
2016-08-02,SPTSX,20160802,806.01,805.39,809.33,802.47,796.17,9.22,1.16,0.86,94556.0
2016-08-03,SPTSX,20160803,807.07,805.18,807.96,803.47,805.39,-0.21,-0.03,0.56,82915.0
2016-08-04,SPTSX,20160804,808.28,807.42,809.25,806.05,805.18,2.24,0.28,0.4,81118.0
2016-08-05,SPTSX,20160805,805.8,806.69,806.69,800.88,807.42,-0.73,-0.09,0.72,76221.0
2016-08-08,SPTSX,20160808,809.49,815.56,818.26,807.23,806.69,8.87,1.1,1.37,98845.0
2016-08-09,SPTSX,20160809,821.39,823.5,823.99,819.63,815.56,7.94,0.97,0.53,101450.0
2016-08-10,SPTSX,20160810,827.95,834.47,834.59,827.95,823.5,10.97,1.33,0.81,98007.0
2016-08-11,SPTSX,20160811,834.8,836.65,848.13,834.8,834.47,2.18,0.26,1.6,110150.0
2016-08-12,SPTSX,20160812,839.13,833.29,842.3,831.62,836.65,-3.36,-0.4,1.28,98012.0
2016-08-15,SPTSX,20160815,839.29,836.1,840.74,834.74,833.29,2.81,0.34,0.72,82483.0
2016-08-16,SPTSX,20160816,836.61,838.55,841.38,835.4,836.1,2.45,0.29,0.72,89477.0
2016-08-17,SPTSX,20160817,838.62,828.48,838.62,825.36,838.55,-10.07,-1.2,1.58,85341.0
2016-08-18,SPTSX,20160818,829.06,837.58,837.71,829.06,828.48,9.1,1.1,1.04,70167.0
2016-08-19,SPTSX,20160819,837.47,833.11,838.17,830.3,837.58,-4.47,-0.53,0.94,66186.0
2016-08-22,SPTSX,20160822,831.65,820.24,831.65,818.62,833.11,-12.87,-1.54,1.56,76148.0
2016-08-23,SPTSX,20160823,822.85,817.79,824.75,817.41,820.24,-2.45,-0.3,0.89,80698.0
2016-08-24,SPTSX,20160824,816.91,789.52,816.91,788.79,817.79,-28.27,-3.46,3.44,94584.0
2016-08-25,SPTSX,20160825,790.04,801.93,801.93,784.05,789.52,12.41,1.57,2.26,73028.0
2016-08-26,SPTSX,20160826,806.1,805.53,812.65,803.11,801.93,3.6,0.45,1.19,71464.0
2016-08-29,SPTSX,20160829,808.25,805.93,808.25,802.39,805.53,0.4,0.05,0.73,63839.0
2016-08-30,SPTSX,20160830,805.76,790.35,805.76,788.07,805.93,-15.58,-1.93,2.19,83024.0
2016-08-31,SPTSX,20160831,790.18,785.75,790.6,783.26,790.35,-4.6,-0.58,0.93,83568.0
2016-09-01,SPTSX,20160901,785.82,794.0,794.81,783.26,785.75,8.25,1.05,1.47,63955.0
2016-09-02,SPTSX,20160902,801.45,810.92,811.51,801.45,794.0,16.92,2.13,1.27,74196.0
2016-09-06,SPTSX,20160906,819.03,825.38,825.68,819.03,810.92,14.46,1.78,0.82,119052.0
2016-09-07,SPTSX,20160907,828.2,821.89,830.04,821.15,825.38,-3.49,-0.42,1.08,115572.0
2016-09-08,SPTSX,20160908,824.12,825.6,827.85,823.14,821.89,3.71,0.45,0.57,109703.0
2016-09-09,SPTSX,20160909,825.36,812.16,825.41,810.73,825.6,-13.44,-1.63,1.78,91488.0
2016-09-12,SPTSX,20160912,808.87,813.9,814.65,801.9,812.16,1.74,0.21,1.57,85332.0
2016-09-13,SPTSX,20160913,815.98,797.17,815.98,796.17,813.9,-16.73,-2.06,2.43,67400.0
2016-09-14,SPTSX,20160914,800.47,802.35,803.09,798.95,797.17,5.18,0.65,0.52,62784.0
2016-09-15,SPTSX,20160915,803.67,802.62,804.63,798.69,802.35,0.27,0.03,0.74,74173.0
2016-09-16,SPTSX,20160916,802.28,799.24,802.85,797.73,802.62,-3.38,-0.42,0.64,
2016-09-19,SPTSX,20160919,803.01,801.68,805.87,800.69,799.24,2.44,0.31,0.65,
2016-09-20,SPTSX,20160920,803.77,803.21,804.39,799.76,801.68,1.53,0.19,0.58,
2016-09-21,SPTSX,20160921,807.93,813.29,813.86,807.93,803.21,10.08,1.25,0.74,
2016-09-22,SPTSX,20160922,817.34,810.55,818.71,810.32,813.29,-2.74,-0.34,1.03,
2016-09-23,SPTSX,20160923,813.26,810.89,813.26,808.0,810.55,0.34,0.04,0.65,
2016-09-26,SPTSX,20160926,811.2,805.8,812.59,804.37,810.89,-5.09,-0.63,1.01,
2016-09-27,SPTSX,20160927,803.66,794.49,803.66,794.49,805.8,-11.31,-1.4,1.14,
2016-09-28,SPTSX,20160928,796.82,801.47,801.47,795.82,794.49,6.98,0.88,0.71,
2016-09-29,SPTSX,20160929,803.1,799.09,803.1,797.66,801.47,-2.38,-0.3,0.68,
2016-09-30,SPTSX,20160930,802.09,800.23,805.01,798.9,799.09,1.14,0.14,0.76,
2016-10-03,SPTSX,20161003,800.82,792.41,800.82,789.93,800.23,-7.82,-0.98,1.36,
2016-10-04,SPTSX,20161004,786.05,766.81,786.05,766.34,792.41,-25.6,-3.23,2.49,
2016-10-05,SPTSX,20161005,770.48,778.5,778.5,768.02,766.81,11.69,1.52,1.37,
2016-10-06,SPTSX,20161006,777.61,766.31,777.63,765.17,778.5,-12.19,-1.57,1.6,
2016-10-07,SPTSX,20161007,773.04,780.8,781.21,768.19,766.31,14.49,1.89,1.7,
2016-10-11,SPTSX,20161011,783.67,772.67,783.67,772.29,780.8,-8.13,-1.04,1.46,
2016-10-12,SPTSX,20161012,773.67,770.55,775.79,768.24,772.67,-2.12,-0.27,0.98,
2016-10-13,SPTSX,20161013,774.87,777.5,777.5,769.61,770.55,6.95,0.9,1.02,
2016-10-14,SPTSX,20161014,776.65,773.02,778.69,773.02,777.5,-4.48,-0.58,0.73,
2016-10-17,SPTSX,20161017,776.93,772.28,777.45,772.26,773.02,-0.74,-0.1,0.67,
2016-10-18,SPTSX,20161018,776.96,783.64,783.64,776.88,772.28,11.36,1.47,0.88,
2016-10-19,SPTSX,20161019,789.74,789.4,791.3,785.69,783.64,5.76,0.74,0.72,
2016-10-20,SPTSX,20161020,790.02,785.98,791.73,783.08,789.4,-3.42,-0.43,1.1,
2016-10-21,SPTSX,20161021,786.65,790.57,790.92,785.64,785.98,4.59,0.58,0.67,
2016-10-24,SPTSX,20161024,795.25,786.14,795.3,785.2,790.57,-4.43,-0.56,1.28,
2016-10-25,SPTSX,20161025,787.42,785.68,788.36,783.26,786.14,-0.46,-0.06,0.65,
2016-10-26,SPTSX,20161026,786.04,775.39,786.42,774.41,785.68,-10.29,-1.31,1.53,
2016-10-27,SPTSX,20161027,778.87,775.19,780.47,774.76,775.39,-0.2,-0.03,0.74,
2016-10-28,SPTSX,20161028,776.49,775.87,777.27,772.16,775.19,0.68,0.09,0.66,
2016-10-31,SPTSX,20161031,775.71,772.77,775.74,771.32,775.87,-3.1,-0.4,0.57,
2016-11-01,SPTSX,20161101,778.06,779.56,781.42,777.58,772.77,6.79,0.88,0.5,
2016-11-02,SPTSX,20161102,781.49,770.11,784.11,769.71,779.56,-9.45,-1.21,1.85,
2016-11-03,SPTSX,20161103,770.14,760.96,770.18,760.63,770.11,-9.15,-1.19,1.24,
2016-11-04,SPTSX,20161104,762.23,761.98,764.05,757.67,760.96,1.02,0.13,0.84,
2016-11-07,SPTSX,20161107,762.78,757.87,762.78,754.23,761.98,-4.11,-0.54,1.12,
2016-11-08,SPTSX,20161108,757.54,756.85,759.85,754.73,757.87,-1.02,-0.13,0.68,
2016-11-09,SPTSX,20161109,759.68,753.2,760.46,753.2,756.85,-3.65,-0.48,0.96,
2016-11-10,SPTSX,20161110,755.84,743.63,756.12,742.97,753.2,-9.57,-1.27,1.75,
2016-11-11,SPTSX,20161111,742.73,727.91,743.66,724.74,743.63,-15.72,-2.11,2.54,
2016-11-14,SPTSX,20161114,728.35,729.64,729.64,717.12,727.91,1.73,0.24,1.72,
2016-11-15,SPTSX,20161115,734.67,747.16,747.3,730.12,729.64,17.52,2.4,2.35,
2016-11-16,SPTSX,20161116,752.0,741.85,756.1,737.54,747.16,-5.31,-0.71,2.48,
2016-11-17,SPTSX,20161117,744.61,742.44,746.07,740.35,741.85,0.59,0.08,0.77,
2016-11-18,SPTSX,20161118,746.62,746.67,749.01,740.48,742.44,4.23,0.57,1.15,
2016-11-21,SPTSX,20161121,751.55,747.93,753.6,746.22,746.67,1.26,0.17,0.99,
2016-11-22,SPTSX,20161122,742.82,732.63,742.82,730.61,747.93,-15.3,-2.05,1.63,
2016-11-23,SPTSX,20161123,724.73,730.09,730.45,721.37,732.63,-2.54,-0.35,1.24,
2016-11-24,SPTSX,20161124,731.86,731.87,733.52,727.02,730.09,1.78,0.24,0.89,
2016-11-25,SPTSX,20161125,732.8,734.58,734.98,729.71,731.87,2.71,0.37,0.72,
2016-11-28,SPTSX,20161128,736.32,736.81,738.31,735.24,734.58,2.23,0.3,0.42,
2016-11-29,SPTSX,20161129,735.14,734.91,735.87,732.78,736.81,-1.9,-0.26,0.42,
2016-11-30,SPTSX,20161130,738.14,736.97,738.38,733.06,734.91,2.06,0.28,0.72,
2016-12-01,SPTSX,20161201,742.13,739.54,742.13,736.44,736.97,2.57,0.35,0.77,
2016-12-02,SPTSX,20161202,740.64,749.37,750.74,740.15,739.54,9.83,1.33,1.43,
2016-12-05,SPTSX,20161205,750.97,751.13,752.8,746.41,749.37,1.76,0.23,0.85,
2016-12-06,SPTSX,20161206,752.93,748.2,754.07,746.95,751.13,-2.93,-0.39,0.95,
2016-12-07,SPTSX,20161207,750.35,749.97,753.5,749.01,748.2,1.77,0.24,0.6,
2016-12-08,SPTSX,20161208,751.83,749.5,752.62,747.06,749.97,-0.47,-0.06,0.74,
2016-12-09,SPTSX,20161209,750.67,748.8,753.11,747.29,749.5,-0.7,-0.09,0.78,
2016-12-12,SPTSX,20161212,753.21,753.71,755.93,752.54,748.8,4.91,0.66,0.45,
2016-12-13,SPTSX,20161213,756.75,752.6,757.98,751.99,753.71,-1.11,-0.15,0.79,
2016-12-14,SPTSX,20161214,756.68,741.53,756.68,741.19,752.6,-11.07,-1.47,2.06,
2016-12-15,SPTSX,20161215,738.03,730.39,738.5,727.63,741.53,-11.14,-1.5,1.47,
2016-12-16,SPTSX,20161216,731.85,735.22,735.22,729.53,730.39,4.83,0.66,0.78,
2016-12-19,SPTSX,20161219,732.43,720.74,732.73,720.1,735.22,-14.48,-1.97,1.72,
2016-12-20,SPTSX,20161220,718.93,716.87,718.93,710.92,720.74,-3.87,-0.54,1.11,
2016-12-21,SPTSX,20161221,719.33,718.49,719.9,714.41,716.87,1.62,0.23,0.77,
2016-12-22,SPTSX,20161222,717.79,720.15,721.59,717.7,718.49,1.66,0.23,0.54,
2016-12-23,SPTSX,20161223,723.77,728.13,729.24,723.33,720.15,7.98,1.11,0.82,
2016-12-28,SPTSX,20161228,736.22,745.94,746.18,734.49,728.13,17.81,2.45,1.61,
2016-12-29,SPTSX,20161229,747.26,760.22,760.73,746.62,745.94,14.28,1.91,1.89,
2016-12-30,SPTSX,20161230,761.93,762.37,765.1,758.71,760.22,2.15,0.28,0.84,
2017-01-03,SPTSX,20170103,765.0,773.77,773.78,765.0,762.37,11.4,1.5,1.15,
2017-01-04,SPTSX,20170104,776.93,780.54,781.37,776.93,773.77,6.77,0.87,0.57,
2017-01-05,SPTSX,20170105,789.21,794.26,796.6,788.21,780.54,13.72,1.76,1.07,
2017-01-06,SPTSX,20170106,795.79,791.44,796.23,789.75,794.26,-2.82,-0.36,0.82,
2017-01-09,SPTSX,20170109,796.69,794.31,798.14,792.33,791.44,2.87,0.36,0.73,
2017-01-10,SPTSX,20170110,793.68,794.04,797.9,792.6,794.31,-0.27,-0.03,0.67,
2017-01-11,SPTSX,20170111,795.8,790.43,795.89,788.01,794.04,-3.61,-0.45,0.99,
2017-01-12,SPTSX,20170112,793.76,789.64,794.51,789.34,790.43,-0.79,-0.1,0.65,
2017-01-13,SPTSX,20170113,789.23,794.51,794.54,788.3,789.64,4.87,0.62,0.79,
2017-01-16,SPTSX,20170116,796.48,795.54,796.48,790.82,794.51,1.03,0.13,0.71,
2017-01-17,SPTSX,20170117,800.02,796.83,800.02,796.01,795.54,1.29,0.16,0.5,
2017-01-18,SPTSX,20170118,798.57,791.68,798.57,790.99,796.83,-5.15,-0.65,0.95,
2017-01-19,SPTSX,20170119,792.62,793.14,793.39,790.01,791.68,1.46,0.18,0.43,
2017-01-20,SPTSX,20170120,795.73,797.59,799.16,794.4,793.14,4.45,0.56,0.6,
2017-01-23,SPTSX,20170123,803.05,805.08,805.52,801.88,797.59,7.49,0.94,0.46,
2017-01-24,SPTSX,20170124,807.05,806.74,807.42,803.67,805.08,1.66,0.21,0.47,
2017-01-25,SPTSX,20170125,806.19,799.52,806.19,797.96,806.74,-7.22,-0.89,1.02,
2017-01-26,SPTSX,20170126,799.13,801.31,801.76,797.85,799.52,1.79,0.22,0.49,
2017-01-27,SPTSX,20170127,802.47,809.62,809.7,802.43,801.31,8.31,1.04,0.91,
2017-01-30,SPTSX,20170130,810.9,802.24,811.0,800.78,809.62,-7.38,-0.91,1.26,
2017-01-31,SPTSX,20170131,801.78,807.34,807.96,801.78,802.24,5.1,0.64,0.77,
2017-02-01,SPTSX,20170201,809.63,813.9,813.91,808.42,807.34,6.56,0.81,0.68,
2017-02-02,SPTSX,20170202,818.53,816.23,821.46,815.01,813.9,2.33,0.29,0.79,
2017-02-03,SPTSX,20170203,816.58,819.28,820.45,816.46,816.23,3.05,0.37,0.49,
2017-02-06,SPTSX,20170206,823.13,826.37,827.36,823.13,819.28,7.09,0.87,0.52,
2017-02-07,SPTSX,20170207,827.57,827.02,829.61,824.97,826.37,0.65,0.08,0.56,
2017-02-08,SPTSX,20170208,829.7,825.41,830.54,824.58,827.02,-1.61,-0.19,0.72,
2017-02-09,SPTSX,20170209,829.01,825.88,830.4,822.6,825.41,0.47,0.06,0.94,
2017-02-10,SPTSX,20170210,826.02,836.16,836.16,824.91,825.88,10.28,1.24,1.36,
2017-02-13,SPTSX,20170213,838.23,837.24,839.26,834.68,836.16,1.08,0.13,0.55,
2017-02-14,SPTSX,20170214,841.91,835.32,842.36,832.02,837.24,-1.92,-0.23,1.24,
2017-02-15,SPTSX,20170215,834.75,838.14,838.45,833.7,835.32,2.82,0.34,0.57,
2017-02-16,SPTSX,20170216,839.54,843.32,844.34,839.46,838.14,5.18,0.62,0.58,
2017-02-17,SPTSX,20170217,846.31,843.92,848.68,842.38,843.32,0.6,0.07,0.75,
2017-02-21,SPTSX,20170221,847.29,844.97,848.64,842.61,843.92,1.05,0.12,0.71,
2017-02-22,SPTSX,20170222,847.61,836.73,849.23,836.14,844.97,-8.24,-0.98,1.55,
2017-02-23,SPTSX,20170223,841.03,839.45,844.0,838.13,836.73,2.72,0.33,0.7,
2017-02-24,SPTSX,20170224,841.02,836.27,841.61,834.01,839.45,-3.18,-0.38,0.91,
2017-02-27,SPTSX,20170227,836.85,827.21,838.63,826.51,836.27,-9.06,-1.08,1.45,
2017-02-28,SPTSX,20170228,830.44,817.22,831.2,815.45,827.21,-9.99,-1.21,1.9,
2017-03-01,SPTSX,20170301,815.48,822.06,822.17,813.54,817.22,4.84,0.59,1.06,
2017-03-02,SPTSX,20170302,818.55,809.87,820.5,807.92,822.06,-12.19,-1.48,1.53,
2017-03-03,SPTSX,20170303,812.04,818.46,818.46,806.07,809.87,8.59,1.06,1.53,
2017-03-06,SPTSX,20170306,820.68,810.25,820.68,809.01,818.46,-8.21,-1.0,1.43,
2017-03-07,SPTSX,20170307,809.22,802.47,809.39,801.11,810.25,-7.78,-0.96,1.02,
2017-03-08,SPTSX,20170308,797.76,792.98,798.04,790.74,802.47,-9.49,-1.18,0.91,
2017-03-09,SPTSX,20170309,791.44,788.85,794.26,788.45,792.98,-4.13,-0.52,0.73,
2017-03-10,SPTSX,20170310,791.14,799.19,799.19,790.46,788.85,10.34,1.31,1.11,
2017-03-13,SPTSX,20170313,803.12,804.55,805.02,800.88,799.19,5.36,0.67,0.52,
2017-03-14,SPTSX,20170314,806.63,792.87,806.63,791.91,804.55,-11.68,-1.45,1.83,
2017-03-15,SPTSX,20170315,794.13,807.28,807.49,791.9,792.87,14.41,1.82,1.97,
2017-03-16,SPTSX,20170316,813.95,810.92,813.95,809.82,807.28,3.64,0.45,0.51,
2017-03-17,SPTSX,20170317,812.19,810.59,813.95,806.71,810.92,-0.33,-0.04,0.89,
2017-03-20,SPTSX,20170320,813.95,811.63,815.89,809.64,810.59,1.04,0.13,0.77,
2017-03-21,SPTSX,20170321,812.46,804.36,813.43,803.84,811.63,-7.27,-0.9,1.18,
2017-03-22,SPTSX,20170322,804.9,800.92,805.52,797.91,804.36,-3.44,-0.43,0.95,
2017-03-23,SPTSX,20170323,804.12,801.36,805.8,800.73,800.92,0.44,0.05,0.63,
2017-03-24,SPTSX,20170324,803.26,803.6,805.88,800.88,801.36,2.24,0.28,0.62,
2017-03-27,SPTSX,20170327,811.44,804.14,811.44,802.69,803.6,0.54,0.07,1.09,
2017-03-28,SPTSX,20170328,805.21,804.12,808.19,801.33,804.14,-0.02,0.0,0.85,
2017-03-29,SPTSX,20170329,804.99,812.05,812.22,801.56,804.12,7.93,0.99,1.33,
2017-03-30,SPTSX,20170330,813.74,807.81,813.74,807.18,812.05,-4.24,-0.52,0.81,
2017-03-31,SPTSX,20170331,809.55,815.77,815.77,809.05,807.81,7.96,0.99,0.83,
2017-04-03,SPTSX,20170403,819.72,817.84,822.81,815.72,815.77,2.07,0.25,0.87,
2017-04-04,SPTSX,20170404,821.62,821.68,822.3,818.5,817.84,3.84,0.47,0.46,
2017-04-05,SPTSX,20170405,822.15,820.3,823.86,817.87,821.68,-1.38,-0.17,0.73,
2017-04-06,SPTSX,20170406,820.62,821.85,821.85,817.38,820.3,1.55,0.19,0.54,
2017-04-07,SPTSX,20170407,826.89,824.27,828.01,823.11,821.85,2.42,0.29,0.6,
2017-04-10,SPTSX,20170410,827.48,825.04,827.72,823.31,824.27,0.77,0.09,0.54,
2017-04-11,SPTSX,20170411,829.09,829.04,830.19,823.88,825.04,4.0,0.48,0.76,
2017-04-12,SPTSX,20170412,830.94,829.77,831.78,826.84,829.04,0.73,0.09,0.6,
2017-04-13,SPTSX,20170413,832.34,834.62,834.62,830.26,829.77,4.85,0.58,0.53,
2017-04-17,SPTSX,20170417,838.02,829.7,838.21,829.0,834.62,-4.92,-0.59,1.1,
2017-04-18,SPTSX,20170418,830.17,825.14,831.4,823.04,829.7,-4.56,-0.55,1.01,
2017-04-19,SPTSX,20170419,825.37,818.87,826.01,817.51,825.14,-6.27,-0.76,1.03,
2017-04-20,SPTSX,20170420,822.54,824.28,824.78,819.26,818.87,5.41,0.66,0.67,
2017-04-21,SPTSX,20170421,825.31,824.92,825.31,822.5,824.28,0.64,0.08,0.34,
2017-04-24,SPTSX,20170424,822.78,818.06,823.34,817.87,824.92,-6.86,-0.83,0.66,
2017-04-25,SPTSX,20170425,818.46,804.39,818.46,802.59,818.06,-13.67,-1.67,1.94,
2017-04-26,SPTSX,20170426,806.43,806.67,807.05,803.39,804.39,2.28,0.28,0.45,
2017-04-27,SPTSX,20170427,808.81,800.41,809.02,799.98,806.67,-6.26,-0.78,1.12,
2017-04-28,SPTSX,20170428,803.09,806.77,807.05,801.29,800.41,6.36,0.79,0.72,
2017-05-01,SPTSX,20170501,808.27,801.06,809.43,797.47,806.77,-5.71,-0.71,1.48,
2017-05-02,SPTSX,20170502,798.64,796.2,801.93,795.94,801.06,-4.86,-0.61,0.75,
2017-05-03,SPTSX,20170503,796.36,793.44,796.41,791.85,796.2,-2.76,-0.35,0.57,
2017-05-04,SPTSX,20170504,792.15,774.07,792.19,773.55,793.44,-19.37,-2.44,2.35,
2017-05-05,SPTSX,20170505,774.15,781.72,782.11,773.63,774.07,7.65,0.99,1.1,
2017-05-08,SPTSX,20170508,785.15,780.08,786.67,779.36,781.72,-1.64,-0.21,0.94,
2017-05-09,SPTSX,20170509,781.01,774.14,781.24,772.19,780.08,-5.94,-0.76,1.16,
2017-05-10,SPTSX,20170510,776.69,783.24,783.24,776.11,774.14,9.1,1.18,0.92,
2017-05-11,SPTSX,20170511,784.91,788.38,790.68,784.85,783.24,5.14,0.66,0.74,
2017-05-12,SPTSX,20170512,788.7,793.64,793.93,788.7,788.38,5.26,0.67,0.66,
2017-05-15,SPTSX,20170515,802.67,805.09,806.37,802.67,793.64,11.45,1.44,0.47,
2017-05-16,SPTSX,20170516,807.33,808.27,808.34,805.63,805.09,3.18,0.39,0.34,
2017-05-17,SPTSX,20170517,810.48,807.87,813.12,805.22,808.27,-0.4,-0.05,0.98,
2017-05-18,SPTSX,20170518,804.89,800.88,804.98,798.29,807.87,-6.99,-0.87,0.83,
2017-05-19,SPTSX,20170519,798.13,806.9,806.9,797.15,800.88,6.02,0.75,1.22,
2017-05-23,SPTSX,20170523,811.06,803.67,813.48,803.67,806.9,-3.23,-0.4,1.22,
2017-05-24,SPTSX,20170524,805.39,802.39,805.59,799.69,803.67,-1.28,-0.16,0.73,
2017-05-25,SPTSX,20170525,800.99,799.86,802.86,798.53,802.39,-2.53,-0.32,0.54,
2017-05-26,SPTSX,20170526,800.56,808.59,809.42,800.56,799.86,8.73,1.09,1.11,
2017-05-29,SPTSX,20170529,810.81,809.74,810.81,807.66,808.59,1.15,0.14,0.39,
2017-05-30,SPTSX,20170530,809.69,804.96,811.19,804.14,809.74,-4.78,-0.59,0.87,
